"global_step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX"
"90112000","17","17","17","0.9835205078125","0.9835205078125","0.9835205078125","17","17","17","0.982666015625","0.982666015625","0.982666015625","17","17","17","0.968505859375","0.968505859375","0.968505859375","17","17","17","0.9730224609375","0.9730224609375","0.9730224609375","17","17","17","0.9610595703125","0.9610595703125","0.9610595703125","17","17","17","0.9888916015625","0.9888916015625","0.9888916015625","17","17","17","0.9876708984375","0.9876708984375","0.9876708984375","17","17","17","0.988525390625","0.988525390625","0.988525390625","17","17","17","0.9888916015625","0.9888916015625","0.9888916015625","17","17","17","0.9844970703125","0.9844970703125","0.9844970703125","17","17","17","0.9041748046875","0.9041748046875","0.9041748046875","17","17","17","0.831787109375","0.831787109375","0.831787109375","17","17","17","0.9432373046875","0.9432373046875","0.9432373046875","17","17","17","0.8734130859375","0.8734130859375","0.8734130859375","17","17","17","0.91455078125","0.91455078125","0.91455078125"
"98304000","18","18","18","0.971435546875","0.971435546875","0.971435546875","18","18","18","0.9774169921875","0.9774169921875","0.9774169921875","18","18","18","0.944091796875","0.944091796875","0.944091796875","18","18","18","0.97021484375","0.97021484375","0.97021484375","18","18","18","0.9110107421875","0.9110107421875","0.9110107421875","18","18","18","0.989990234375","0.989990234375","0.989990234375","18","18","18","0.9876708984375","0.9876708984375","0.9876708984375","18","18","18","0.9881591796875","0.9881591796875","0.9881591796875","18","18","18","0.9849853515625","0.9849853515625","0.9849853515625","18","18","18","0.9866943359375","0.9866943359375","0.9866943359375","18","18","18","0.7984619140625","0.7984619140625","0.7984619140625","18","18","18","0.6619873046875","0.6619873046875","0.6619873046875","18","18","18","0.9176025390625","0.9176025390625","0.9176025390625","18","18","18","0.7044677734375","0.7044677734375","0.7044677734375","18","18","18","0.802734375","0.802734375","0.802734375"
"114688000","21","21","21","0.9365234375","0.9365234375","0.9365234375","21","21","21","0.950439453125","0.950439453125","0.950439453125","21","21","21","0.796142578125","0.796142578125","0.796142578125","21","21","21","0.9376220703125","0.9376220703125","0.9376220703125","21","21","21","0.6866455078125","0.6866455078125","0.6866455078125","21","21","21","0.9853515625","0.9853515625","0.9853515625","21","21","21","0.989013671875","0.989013671875","0.989013671875","21","21","21","0.9891357421875","0.9891357421875","0.9891357421875","21","21","21","0.9844970703125","0.9844970703125","0.9844970703125","21","21","21","0.987060546875","0.987060546875","0.987060546875","21","21","21","0.4521484375","0.4521484375","0.4521484375","21","21","21","0.2451171875","0.2451171875","0.2451171875","21","21","21","0.63916015625","0.63916015625","0.63916015625","21","21","21","0.2916259765625","0.2916259765625","0.2916259765625","21","21","21","0.4892578125","0.4892578125","0.4892578125"
"122880000","22","22","22","0.9012451171875","0.9012451171875","0.9012451171875","22","22","22","0.9171142578125","0.9171142578125","0.9171142578125","22","22","22","0.6409912109375","0.6409912109375","0.6409912109375","22","22","22","0.9146728515625","0.9146728515625","0.9146728515625","22","22","22","0.49560546875","0.49560546875","0.49560546875","22","22","22","0.986572265625","0.986572265625","0.986572265625","22","22","22","0.9869384765625","0.9869384765625","0.9869384765625","22","22","22","0.9908447265625","0.9908447265625","0.9908447265625","22","22","22","0.982421875","0.982421875","0.982421875","22","22","22","0.9827880859375","0.9827880859375","0.9827880859375","22","22","22","0.2763671875","0.2763671875","0.2763671875","22","22","22","0.1971435546875","0.1971435546875","0.1971435546875","22","22","22","0.4609375","0.4609375","0.4609375","22","22","22","0.2095947265625","0.2095947265625","0.2095947265625","22","22","22","0.3319091796875","0.3319091796875","0.3319091796875"
"131072000","24","24","24","0.829833984375","0.829833984375","0.829833984375","24","24","24","0.86279296875","0.86279296875","0.86279296875","24","24","24","0.49755859375","0.49755859375","0.49755859375","24","24","24","0.82666015625","0.82666015625","0.82666015625","24","24","24","0.3203125","0.3203125","0.3203125","24","24","24","0.9886474609375","0.9886474609375","0.9886474609375","24","24","24","0.9884033203125","0.9884033203125","0.9884033203125","24","24","24","0.9886474609375","0.9886474609375","0.9886474609375","24","24","24","0.977294921875","0.977294921875","0.977294921875","24","24","24","0.9854736328125","0.9854736328125","0.9854736328125","24","24","24","0.174560546875","0.174560546875","0.174560546875","24","24","24","0.1663818359375","0.1663818359375","0.1663818359375","24","24","24","0.3604736328125","0.3604736328125","0.3604736328125","24","24","24","0.166748046875","0.166748046875","0.166748046875","24","24","24","0.187744140625","0.187744140625","0.187744140625"
"139264000","25","25","25","0.66015625","0.66015625","0.66015625","25","25","25","0.6988525390625","0.6988525390625","0.6988525390625","25","25","25","0.3673095703125","0.3673095703125","0.3673095703125","25","25","25","0.745361328125","0.745361328125","0.745361328125","25","25","25","0.271484375","0.271484375","0.271484375","25","25","25","0.98876953125","0.98876953125","0.98876953125","25","25","25","0.9869384765625","0.9869384765625","0.9869384765625","25","25","25","0.983642578125","0.983642578125","0.983642578125","25","25","25","0.9669189453125","0.9669189453125","0.9669189453125","25","25","25","0.984619140625","0.984619140625","0.984619140625","25","25","25","0.1492919921875","0.1492919921875","0.1492919921875","25","25","25","0.1427001953125","0.1427001953125","0.1427001953125","25","25","25","0.276611328125","0.276611328125","0.276611328125","25","25","25","0.1527099609375","0.1527099609375","0.1527099609375","25","25","25","0.142333984375","0.142333984375","0.142333984375"
"155648000","28","28","28","0.3780517578125","0.3780517578125","0.3780517578125","28","28","28","0.3631591796875","0.3631591796875","0.3631591796875","28","28","28","0.193359375","0.193359375","0.193359375","28","28","28","0.4447021484375","0.4447021484375","0.4447021484375","28","28","28","0.180419921875","0.180419921875","0.180419921875","28","28","28","0.9857177734375","0.9857177734375","0.9857177734375","28","28","28","0.9820556640625","0.9820556640625","0.9820556640625","28","28","28","0.9864501953125","0.9864501953125","0.9864501953125","28","28","28","0.9510498046875","0.9510498046875","0.9510498046875","28","28","28","0.9859619140625","0.9859619140625","0.9859619140625","28","28","28","0.123046875","0.123046875","0.123046875","28","28","28","0.1126708984375","0.1126708984375","0.1126708984375","28","28","28","0.168212890625","0.168212890625","0.168212890625","28","28","28","0.1124267578125","0.1124267578125","0.1124267578125","28","28","28","0.11572265625","0.11572265625","0.11572265625"
"163840000","29","29","29","0.2847900390625","0.2847900390625","0.2847900390625","29","29","29","0.2305908203125","0.2305908203125","0.2305908203125","29","29","29","0.1546630859375","0.1546630859375","0.1546630859375","29","29","29","0.336181640625","0.336181640625","0.336181640625","29","29","29","0.1611328125","0.1611328125","0.1611328125","29","29","29","0.98583984375","0.98583984375","0.98583984375","29","29","29","0.9803466796875","0.9803466796875","0.9803466796875","29","29","29","0.9859619140625","0.9859619140625","0.9859619140625","29","29","29","0.943603515625","0.943603515625","0.943603515625","29","29","29","0.9825439453125","0.9825439453125","0.9825439453125","29","29","29","0.1201171875","0.1201171875","0.1201171875","29","29","29","0.1123046875","0.1123046875","0.1123046875","29","29","29","0.14990234375","0.14990234375","0.14990234375","29","29","29","0.094482421875","0.094482421875","0.094482421875","29","29","29","0.1158447265625","0.1158447265625","0.1158447265625"
"172032000","31","31","31","0.2496337890625","0.2496337890625","0.2496337890625","31","31","31","0.17138671875","0.17138671875","0.17138671875","31","31","31","0.1298828125","0.1298828125","0.1298828125","31","31","31","0.2677001953125","0.2677001953125","0.2677001953125","31","31","31","0.1358642578125","0.1358642578125","0.1358642578125","31","31","31","0.987060546875","0.987060546875","0.987060546875","31","31","31","0.986328125","0.986328125","0.986328125","31","31","31","0.98681640625","0.98681640625","0.98681640625","31","31","31","0.9215087890625","0.9215087890625","0.9215087890625","31","31","31","0.97607421875","0.97607421875","0.97607421875","31","31","31","0.11279296875","0.11279296875","0.11279296875","31","31","31","0.0987548828125","0.0987548828125","0.0987548828125","31","31","31","0.1446533203125","0.1446533203125","0.1446533203125","31","31","31","0.07958984375","0.07958984375","0.07958984375","31","31","31","0.1168212890625","0.1168212890625","0.1168212890625"
"180224000","32","32","32","0.1776123046875","0.1776123046875","0.1776123046875","32","32","32","0.13134765625","0.13134765625","0.13134765625","32","32","32","0.1373291015625","0.1373291015625","0.1373291015625","32","32","32","0.239501953125","0.239501953125","0.239501953125","32","32","32","0.1240234375","0.1240234375","0.1240234375","32","32","32","0.98388671875","0.98388671875","0.98388671875","32","32","32","0.981201171875","0.981201171875","0.981201171875","32","32","32","0.9854736328125","0.9854736328125","0.9854736328125","32","32","32","0.8958740234375","0.8958740234375","0.8958740234375","32","32","32","0.97802734375","0.97802734375","0.97802734375","32","32","32","0.10107421875","0.10107421875","0.10107421875","32","32","32","0.0906982421875","0.0906982421875","0.0906982421875","32","32","32","0.1243896484375","0.1243896484375","0.1243896484375","32","32","32","0.0848388671875","0.0848388671875","0.0848388671875","32","32","32","0.106201171875","0.106201171875","0.106201171875"
"196608000","35","35","35","0.17138671875","0.17138671875","0.17138671875","35","35","35","0.116455078125","0.116455078125","0.116455078125","35","35","35","0.1036376953125","0.1036376953125","0.1036376953125","35","35","35","0.1981201171875","0.1981201171875","0.1981201171875","35","35","35","0.0985107421875","0.0985107421875","0.0985107421875","35","35","35","0.980712890625","0.980712890625","0.980712890625","35","35","35","0.9542236328125","0.9542236328125","0.9542236328125","35","35","35","0.9832763671875","0.9832763671875","0.9832763671875","35","35","35","0.7904052734375","0.7904052734375","0.7904052734375","35","35","35","0.9393310546875","0.9393310546875","0.9393310546875","35","35","35","0.0865478515625","0.0865478515625","0.0865478515625","35","35","35","0.0684814453125","0.0684814453125","0.0684814453125","35","35","35","0.108642578125","0.108642578125","0.108642578125","35","35","35","0.0751953125","0.0751953125","0.0751953125","35","35","35","0.075439453125","0.075439453125","0.075439453125"
"204800000","36","36","36","0.1396484375","0.1396484375","0.1396484375","36","36","36","0.09619140625","0.09619140625","0.09619140625","36","36","36","0.1004638671875","0.1004638671875","0.1004638671875","36","36","36","0.1807861328125","0.1807861328125","0.1807861328125","36","36","36","0.0916748046875","0.0916748046875","0.0916748046875","36","36","36","0.98046875","0.98046875","0.98046875","36","36","36","0.9483642578125","0.9483642578125","0.9483642578125","36","36","36","0.9820556640625","0.9820556640625","0.9820556640625","36","36","36","0.6824951171875","0.6824951171875","0.6824951171875","36","36","36","0.908447265625","0.908447265625","0.908447265625","36","36","36","0.086669921875","0.086669921875","0.086669921875","36","36","36","0.0579833984375","0.0579833984375","0.0579833984375","36","36","36","0.0936279296875","0.0936279296875","0.0936279296875","36","36","36","0.068359375","0.068359375","0.068359375","36","36","36","0.0672607421875","0.0672607421875","0.0672607421875"
"212992000","38","38","38","0.1461181640625","0.1461181640625","0.1461181640625","38","38","38","0.0985107421875","0.0985107421875","0.0985107421875","38","38","38","0.103759765625","0.103759765625","0.103759765625","38","38","38","0.163818359375","0.163818359375","0.163818359375","38","38","38","0.095947265625","0.095947265625","0.095947265625","38","38","38","0.9820556640625","0.9820556640625","0.9820556640625","38","38","38","0.908447265625","0.908447265625","0.908447265625","38","38","38","0.9766845703125","0.9766845703125","0.9766845703125","38","38","38","0.5948486328125","0.5948486328125","0.5948486328125","38","38","38","0.8446044921875","0.8446044921875","0.8446044921875","38","38","38","0.0931396484375","0.0931396484375","0.0931396484375","38","38","38","0.0679931640625","0.0679931640625","0.0679931640625","38","38","38","0.1092529296875","0.1092529296875","0.1092529296875","38","38","38","0.0733642578125","0.0733642578125","0.0733642578125","38","38","38","0.0682373046875","0.0682373046875","0.0682373046875"
"221184000","39","39","39","0.1187744140625","0.1187744140625","0.1187744140625","39","39","39","0.08447265625","0.08447265625","0.08447265625","39","39","39","0.0953369140625","0.0953369140625","0.0953369140625","39","39","39","0.14697265625","0.14697265625","0.14697265625","39","39","39","0.079833984375","0.079833984375","0.079833984375","39","39","39","0.976318359375","0.976318359375","0.976318359375","39","39","39","0.8626708984375","0.8626708984375","0.8626708984375","39","39","39","0.9776611328125","0.9776611328125","0.9776611328125","39","39","39","0.4862060546875","0.4862060546875","0.4862060546875","39","39","39","0.764892578125","0.764892578125","0.764892578125","39","39","39","0.0802001953125","0.0802001953125","0.0802001953125","39","39","39","0.052001953125","0.052001953125","0.052001953125","39","39","39","0.076904296875","0.076904296875","0.076904296875","39","39","39","0.0634765625","0.0634765625","0.0634765625","39","39","39","0.0550537109375","0.0550537109375","0.0550537109375"
"229376000","40","40","40","0.1092529296875","0.1092529296875","0.1092529296875","40","40","40","0.083740234375","0.083740234375","0.083740234375","40","40","40","0.0775146484375","0.0775146484375","0.0775146484375","40","40","40","0.1304931640625","0.1304931640625","0.1304931640625","40","40","40","0.06982421875","0.06982421875","0.06982421875","40","40","40","0.973876953125","0.973876953125","0.973876953125","40","40","40","0.7186279296875","0.7186279296875","0.7186279296875","40","40","40","0.9683837890625","0.9683837890625","0.9683837890625","40","40","40","0.357421875","0.357421875","0.357421875","40","40","40","0.65478515625","0.65478515625","0.65478515625","40","40","40","0.0732421875","0.0732421875","0.0732421875","40","40","40","0.047119140625","0.047119140625","0.047119140625","40","40","40","0.0814208984375","0.0814208984375","0.0814208984375","40","40","40","0.052001953125","0.052001953125","0.052001953125","40","40","40","0.0531005859375","0.0531005859375","0.0531005859375"
"237568000","42","42","42","0.106689453125","0.106689453125","0.106689453125","42","42","42","0.0794677734375","0.0794677734375","0.0794677734375","42","42","42","0.0675048828125","0.0675048828125","0.0675048828125","42","42","42","0.1185302734375","0.1185302734375","0.1185302734375","42","42","42","0.065185546875","0.065185546875","0.065185546875","42","42","42","0.9637451171875","0.9637451171875","0.9637451171875","42","42","42","0.4493408203125","0.4493408203125","0.4493408203125","42","42","42","0.958740234375","0.958740234375","0.958740234375","42","42","42","0.30078125","0.30078125","0.30078125","42","42","42","0.4976806640625","0.4976806640625","0.4976806640625","42","42","42","0.0684814453125","0.0684814453125","0.0684814453125","42","42","42","0.051025390625","0.051025390625","0.051025390625","42","42","42","0.0758056640625","0.0758056640625","0.0758056640625","42","42","42","0.048095703125","0.048095703125","0.048095703125","42","42","42","0.05126953125","0.05126953125","0.05126953125"
"245760000","43","43","43","0.1146240234375","0.1146240234375","0.1146240234375","43","43","43","0.076416015625","0.076416015625","0.076416015625","43","43","43","0.06494140625","0.06494140625","0.06494140625","43","43","43","0.11181640625","0.11181640625","0.11181640625","43","43","43","0.063232421875","0.063232421875","0.063232421875","43","43","43","0.963623046875","0.963623046875","0.963623046875","43","43","43","0.36376953125","0.36376953125","0.36376953125","43","43","43","0.9464111328125","0.9464111328125","0.9464111328125","43","43","43","0.2452392578125","0.2452392578125","0.2452392578125","43","43","43","0.39697265625","0.39697265625","0.39697265625","43","43","43","0.07275390625","0.07275390625","0.07275390625","43","43","43","0.0474853515625","0.0474853515625","0.0474853515625","43","43","43","0.0758056640625","0.0758056640625","0.0758056640625","43","43","43","0.052001953125","0.052001953125","0.052001953125","43","43","43","0.046142578125","0.046142578125","0.046142578125"
"253952000","45","45","45","0.103271484375","0.103271484375","0.103271484375","45","45","45","0.076171875","0.076171875","0.076171875","45","45","45","0.06494140625","0.06494140625","0.06494140625","45","45","45","0.10546875","0.10546875","0.10546875","45","45","45","0.0653076171875","0.0653076171875","0.0653076171875","45","45","45","0.939453125","0.939453125","0.939453125","45","45","45","0.2421875","0.2421875","0.2421875","45","45","45","0.9110107421875","0.9110107421875","0.9110107421875","45","45","45","0.2210693359375","0.2210693359375","0.2210693359375","45","45","45","0.3077392578125","0.3077392578125","0.3077392578125","45","45","45","0.0634765625","0.0634765625","0.0634765625","45","45","45","0.0560302734375","0.0560302734375","0.0560302734375","45","45","45","0.07763671875","0.07763671875","0.07763671875","45","45","45","0.053466796875","0.053466796875","0.053466796875","45","45","45","0.041748046875","0.041748046875","0.041748046875"
"262144000","46","46","46","0.09033203125","0.09033203125","0.09033203125","46","46","46","0.0633544921875","0.0633544921875","0.0633544921875","46","46","46","0.0626220703125","0.0626220703125","0.0626220703125","46","46","46","0.0860595703125","0.0860595703125","0.0860595703125","46","46","46","0.0546875","0.0546875","0.0546875","46","46","46","0.90576171875","0.90576171875","0.90576171875","46","46","46","0.1810302734375","0.1810302734375","0.1810302734375","46","46","46","0.823486328125","0.823486328125","0.823486328125","46","46","46","0.1885986328125","0.1885986328125","0.1885986328125","46","46","46","0.260986328125","0.260986328125","0.260986328125","46","46","46","0.067138671875","0.067138671875","0.067138671875","46","46","46","0.0494384765625","0.0494384765625","0.0494384765625","46","46","46","0.066162109375","0.066162109375","0.066162109375","46","46","46","0.0474853515625","0.0474853515625","0.0474853515625","46","46","46","0.044677734375","0.044677734375","0.044677734375"
"270336000","47","47","47","0.0860595703125","0.0860595703125","0.0860595703125","47","47","47","0.0615234375","0.0615234375","0.0615234375","47","47","47","0.0509033203125","0.0509033203125","0.0509033203125","47","47","47","0.0804443359375","0.0804443359375","0.0804443359375","47","47","47","0.0533447265625","0.0533447265625","0.0533447265625","47","47","47","0.860595703125","0.860595703125","0.860595703125","47","47","47","0.1868896484375","0.1868896484375","0.1868896484375","47","47","47","0.7779541015625","0.7779541015625","0.7779541015625","47","47","47","0.17431640625","0.17431640625","0.17431640625","47","47","47","0.19775390625","0.19775390625","0.19775390625","47","47","47","0.0594482421875","0.0594482421875","0.0594482421875","47","47","47","0.0460205078125","0.0460205078125","0.0460205078125","47","47","47","0.0623779296875","0.0623779296875","0.0623779296875","47","47","47","0.048583984375","0.048583984375","0.048583984375","47","47","47","0.0440673828125","0.0440673828125","0.0440673828125"
"278528000","49","49","49","0.0845947265625","0.0845947265625","0.0845947265625","49","49","49","0.0567626953125","0.0567626953125","0.0567626953125","49","49","49","0.0499267578125","0.0499267578125","0.0499267578125","49","49","49","0.0709228515625","0.0709228515625","0.0709228515625","49","49","49","0.053955078125","0.053955078125","0.053955078125","49","49","49","0.720947265625","0.720947265625","0.720947265625","49","49","49","0.160888671875","0.160888671875","0.160888671875","49","49","49","0.7017822265625","0.7017822265625","0.7017822265625","49","49","49","0.1424560546875","0.1424560546875","0.1424560546875","49","49","49","0.191162109375","0.191162109375","0.191162109375","49","49","49","0.05859375","0.05859375","0.05859375","49","49","49","0.0447998046875","0.0447998046875","0.0447998046875","49","49","49","0.0711669921875","0.0711669921875","0.0711669921875","49","49","49","0.04833984375","0.04833984375","0.04833984375","49","49","49","0.041015625","0.041015625","0.041015625"
"286720000","50","50","50","0.0802001953125","0.0802001953125","0.0802001953125","50","50","50","0.05078125","0.05078125","0.05078125","50","50","50","0.046142578125","0.046142578125","0.046142578125","50","50","50","0.0675048828125","0.0675048828125","0.0675048828125","50","50","50","0.043212890625","0.043212890625","0.043212890625","50","50","50","0.6077880859375","0.6077880859375","0.6077880859375","50","50","50","0.158203125","0.158203125","0.158203125","50","50","50","0.59130859375","0.59130859375","0.59130859375","50","50","50","0.1243896484375","0.1243896484375","0.1243896484375","50","50","50","0.1595458984375","0.1595458984375","0.1595458984375","50","50","50","0.053955078125","0.053955078125","0.053955078125","50","50","50","0.0440673828125","0.0440673828125","0.0440673828125","50","50","50","0.0631103515625","0.0631103515625","0.0631103515625","50","50","50","0.050048828125","0.050048828125","0.050048828125","50","50","50","0.040771484375","0.040771484375","0.040771484375"
"294912000","52","52","52","0.0927734375","0.0927734375","0.0927734375","52","52","52","0.05859375","0.05859375","0.05859375","52","52","52","0.052978515625","0.052978515625","0.052978515625","52","52","52","0.0797119140625","0.0797119140625","0.0797119140625","52","52","52","0.055419921875","0.055419921875","0.055419921875","52","52","52","0.5001220703125","0.5001220703125","0.5001220703125","52","52","52","0.125244140625","0.125244140625","0.125244140625","52","52","52","0.506591796875","0.506591796875","0.506591796875","52","52","52","0.1046142578125","0.1046142578125","0.1046142578125","52","52","52","0.14794921875","0.14794921875","0.14794921875","52","52","52","0.0599365234375","0.0599365234375","0.0599365234375","52","52","52","0.050048828125","0.050048828125","0.050048828125","52","52","52","0.0679931640625","0.0679931640625","0.0679931640625","52","52","52","0.05029296875","0.05029296875","0.05029296875","52","52","52","0.0467529296875","0.0467529296875","0.0467529296875"
